stop_I;lat;lon;name
663;41.884407;12.509223;MAGNA GRECIA (MA)
664;41.881207;12.508098;MAGNA GRECIA/TUSCOLO
665;41.879777;12.50922;ETRURIA/TUSCOLO
666;41.879137;12.511891;ETRURIA/ALBALONGA
667;41.892467;12.505537;EMANUELE FILIBERTO/DANTE
668;41.878198;12.515798;L.GO DON ORIONE
669;41.889707;12.506943;MANZONI (MA)
670;41.875847;12.516516;BACCARINI/C.NE APPIA
671;41.892328;12.677696;MAZZOLARI/FOLLEREAU
672;41.877719;12.504846;EPIRO
673;41.875589;12.504241;LATINA
674;41.874868;12.507204;ACAIA
675;41.876338;12.509985;ZAMA
676;41.873646;12.517006;BACCARINI/PAPI
677;41.872002;12.519419;BARONIO
678;41.878516;12.505712;EPIRO
679;41.880275;12.506395;SATURNIA
680;41.872333;12.520739;FORTIFIOCCA/BARONIO
681;41.870316;12.522855;FORTIFIOCCA/DENINA
682;41.868953;12.524643;DE SANCTIS
683;41.890844;12.506505;MANZONI (MA)
684;41.89277;12.505591;EMANUELE FILIBERTO/DANTE
685;41.773855;12.332573;LENORMANT/ZELIA NUTTAL
686;41.876122;12.510177;ZAMA
687;41.877233;12.507314;SATRICO/COLLAZIA
688;41.878855;12.50404;EPIRO
689;41.880211;12.501153;PANNONIA/DE MATTIAS
690;41.881472;12.499851;PANNONIA/TRACIA
691;41.880999;12.494864;TERME CARACALLA/VALLE CAMENE
692;41.883574;12.490411;TERME CARACALLA/PORTA CAPENA
693;41.888572;12.482673;CERCHI/BOCCA DELLA VERITA'
694;41.890148;12.480956;PETROSELLI
695;41.89228;12.540169;PRENESTINA/CONTI
696;41.914697;12.472269;AZUNI/MIN. MARINA
697;41.914792;12.467779;SETTEMBRINI/MARTIRI BELFIORE
698;41.91564;12.464723;SETTEMBRINI/MAZZINI
699;41.916723;12.46312;OSLAVIA/MAZZINI
700;41.923247;12.46076;LGT VITTORIA/MARESCIALLO GIARDINO
701;41.921888;12.463342;LGT VITTORIA/TIMAVO
702;41.92;12.462862;CARSO
703;41.916598;12.462924;OSLAVIA/MAZZINI
704;41.906415;12.476647;AUGUSTO IMPERATORE/ARA PACIS
705;41.893109;12.481153;TEATRO MARCELLO/ARA COELI
706;41.890249;12.480699;PETROSELLI
707;41.92056;12.497016;LIEGI/BELLINI
708;41.887521;12.481583;GRECA
709;41.92176;12.494353;LIEGI/UNGHERIA
710;41.884948;12.485337;CIRCO MASSIMO/ROSETO COMUNALE
711;41.92519;12.493294;ROMANIA
712;41.884058;12.48691;CIRCO MASSIMO (MB)
713;41.927231;12.493406;SALVINI/BLIGNY
714;41.830245;12.577518;CAMPO FARNIA/CIV. 166
715;41.882918;12.491122;TERME CARACALLA/PORTA CAPENA
716;41.882072;12.498512;PORTA METRONIA
717;41.880883;12.513805;ALBALONGA/RE DI ROMA
718;41.882666;12.514503;AOSTA/RE DI ROMA
719;41.880713;12.500391;PANNONIA/TRACIA
720;41.879443;12.501935;DE MATTIAS/PANNONIA
721;41.884773;12.515294;MONZA/TARANTO
722;41.877866;12.505448;SATRICO/EPIRO
723;41.876445;12.508713;SATRICO/ZAMA
724;41.831953;12.57587;CAMPO FARNIA/CIV. 100
725;41.833376;12.575322;CAMPO FARNIA/PELLARO
726;41.946624;12.605251;TORRE DI PRATOLUNGO/S. GIOVANNI IN ARGENTELLA
727;41.905381;12.504338;S. M. BATTAGLIA (MB)
728;41.902792;12.507739;UNIVERSITA'/MIN. AERONAUTICA
729;41.90461;12.510646;POLICLINICO/V.LE UNIVERSITA'
730;41.906401;12.509516;POLICLINICO (H)
731;41.880688;12.494608;TERME CARACALLA/VALLE CAMENE
732;41.908705;12.521072;PROVINCIE
733;41.906934;12.521295;PROVINCIE/VALERIO MASSIMO
734;41.906147;12.522781;TIBURTINA/VALERIO MASSIMO
735;41.90788;12.525703;TIBURTINA/CROCIATE
736;41.879502;12.503152;LICIA
737;41.873423;12.511848;MACEDONIA/LATINA
738;41.871752;12.513246;GREGOROVIUS
739;41.872043;12.514832;TOMMASO DA CELANO/GREGOROVIUS
740;41.870347;12.515868;TOMMASO DA CELANO/DIACONO
741;41.869273;12.518519;CAFFARELLETTA
742;41.870281;12.517922;VILLANI
743;41.869407;12.5169;PLATINA
744;41.870033;12.515401;COPPI A.
745;41.870174;12.513704;MACEDONIA
746;41.871927;12.512802;MACEDONIA/GREGOROVIUS
747;41.873887;12.51183;NUMANZIA/LATINA
748;41.876383;12.509169;SATRICO/ZAMA
749;41.882614;12.498527;L.GO AMBA ARADAM
750;41.897737;12.481832;CORSO/SS. APOSTOLI
751;41.901648;12.481049;L.GO CHIGI
752;41.903267;12.487672;TRITONE/BARBERINI (MA)
753;41.945969;12.600986;RATTO DELLE SABINE
754;41.906099;12.489862;VENETO/EMILIA
755;41.908537;12.489091;VENETO/SARDEGNA
756;41.893096;12.48138;TEATRO MARCELLO
757;41.888768;12.481295;BOCCA DELLA VERITA'
758;41.882652;12.476469;EMPORIO
759;41.88023;12.474627;BRANCA
760;41.87693;12.47611;ZABAGLIA/GALVANI
761;41.871958;12.481946;MATTEUCCI/BOVE
762;41.870515;12.484499;BENZONI/PIGAFETTA
763;41.862272;12.485042;P.ZA ROMANO B.
764;41.860199;12.48727;L.GO SETTE CHIESE/CIRC.NE XI
765;41.859406;12.489576;MACINGHI STROZZI
766;41.858148;12.489263;BONO CAIROLI
767;41.85661;12.488018;ZOAGLI MAMELI
768;41.856043;12.488459;ZOAGLI/MAMELI
769;41.9329;12.488472;STAZ. ACQUA ACETOSA
770;41.858624;12.488864;S. NEMESIO/CTO (H)
771;41.863273;12.485482;P.ZA ROMANO B.
772;41.867363;12.485115;C.NE OSTIENSE/CAFFARO
773;41.869699;12.484552;BENZONI/PIGAFETTA
774;41.871927;12.482871;MATTEUCCI/BOVE
775;41.876534;12.476676;ZABAGLIA
776;41.880148;12.473921;RUBATTINO
777;41.933056;12.489035;CAMPI SPORTIVI
778;41.882981;12.476451;EMPORIO
779;41.888504;12.481537;BOCCA DELLA VERITA'
780;41.823894;12.46609;NERVI/PALAZZO SPORT
781;41.826041;12.472696;ARTE/AERONAUTICA
782;41.829637;12.473444;EUROPA/ARTE
783;41.831155;12.468293;EUROPA/TOLSTOI
784;41.832232;12.466413;BEETHOVEN/EUROPA
785;41.833667;12.467159;BEETHOVEN/DON STURZO
786;41.835274;12.468058;BEETHOVEN/CIVILTA' DEL LAVORO
787;41.835467;12.472231;COLOMBO/AGRICOLTURA
788;41.846274;12.479641;COLOMBO/LAURENTINA
789;41.84767;12.48163;COLOMBO/VEDANA
790;41.84895;12.483396;COLOMBO/FONTANELLATO
791;41.85029;12.485281;COLOMBO/GROTTA PERFETTA
792;41.851261;12.486646;COLOMBO/LEONORI
793;41.852814;12.488855;COLOMBO/ACCADEMIA AGIATI
794;41.854699;12.491552;COLOMBO/GEORGOFILI
795;41.856253;12.493736;COLOMBO/GUARNIERI CARDUCCI
796;41.858697;12.497219;COLOMBO/RUFINO
797;41.860835;12.498625;NAVIGATORI
798;41.864263;12.497614;COLOMBO/PADRE SEMERIA
799;41.782809;12.346635;PATRASSO
800;41.867685;12.496633;COLOMBO/C.NE OSTIENSE
801;41.87376;12.496794;TERME CARACALLA/PORTA ARDEATINA
802;41.878427;12.495686;TERME CARACALLA
803;41.883085;12.499484;L.GO AMBA ARADAM
804;41.88437;12.501323;AMBA ARADAM/VILLA FONSECA
805;41.780785;12.345767;MADRE C. GABRIEL
806;41.890529;12.502843;MERULANA/LABICANA
807;41.893902;12.500947;MERULANA/BRANCACCIO
808;41.896545;12.499432;S. MARIA MAGGIORE
809;41.894621;12.500381;MERULANA/BRANCACCIO
810;41.893094;12.50121;MERULANA/MECENATE
811;41.88989;12.503031;MERULANA/LABICANA
812;41.886441;12.503883;P.ZA S. GIOVANNI IN LATERANO (H)
813;41.878823;12.49514;TERME CARACALLA
814;41.872471;12.496234;COLOMBO/MARCO POLO
815;41.780747;12.347169;MADRE C. GABRIEL
816;41.868625;12.495923;COLOMBO/BAVASTRO
817;41.852023;12.441163;NEWTON/CASTELLINA MARITTIMA
818;41.866498;12.496346;COLOMBO/C.NE OSTIENSE
819;41.863081;12.497348;COLOMBO/PADRE SEMERIA
820;41.903939;12.510096;UNIVERSITA'/MIN. AERONAUTICA
821;41.860016;12.497835;NAVIGATORI
822;41.903547;12.507112;CASTRO PRETORIO/MONZAMBANO
823;41.858447;12.495837;COLOMBO/RUFINO
824;41.855422;12.49167;COLOMBO/GUARNIERI CARDUCCI
825;41.905776;12.504792;S. M. BATTAGLIA (MB)
826;41.854155;12.489885;COLOMBO/GEORGOFILI
827;41.904423;12.502581;INDIPENDENZA
828;41.852279;12.487305;COLOMBO/ACCADEMIA AGIATI
829;41.850824;12.485332;COLOMBO/LEONORI
830;41.849734;12.48376;COLOMBO/GROTTA PERFETTA
831;41.846892;12.479719;COLOMBO/LAURENTINA
832;41.849745;12.523563;CECILIA METELLA
833;41.885513;12.515257;MONZA/LA SPEZIA
834;41.884218;12.514832;AOSTA
835;41.836329;12.471928;COLOMBO/AGRICOLTURA
836;41.882667;12.514323;AOSTA/RE DI ROMA
837;41.81697;12.520961;MILLEVOI/ARDEATINA
838;41.835487;12.468039;BEETHOVEN/CIVILTA' DEL LAVORO
839;41.833764;12.467061;BEETHOVEN/DON STURZO
840;41.817509;12.518482;MILLEVOI/TORRE FARO
841;41.819999;12.516954;MILLEVOI/CIVICO 425
842;41.90983;12.530739;STAZ.NE TIBURTINA (MB)
843;41.838031;12.489071;SOLARIO
844;41.839548;12.492167;BALLARIN/MAROSO
845;41.828544;12.473804;ARTE/AMERICA
846;41.82584;12.472392;ARTE/AERONAUTICA
847;41.905877;12.522331;TIBURTINA/VALERIO MASSIMO
848;41.822938;12.472145;NAIROBI/S. EUGENIO (H)
849;41.90387;12.520417;TIBURTINA/CASTRO LAURENZIANO
850;41.901744;12.517773;DE LOLLIS/VERANO
851;41.901183;12.500306;TERMINI (MA-MB-FS)
852;41.896854;12.511377;P.LE TIBURTINO
853;41.894303;12.491726;CAVOUR/ANNIBALDI
854;41.836352;12.498216;BALLARIN/CESARINI
855;41.889323;12.492765;CELIO VIBENNA
856;41.88817;12.490068;S. GREGORIO
857;41.867373;12.495474;C.NE OSTIENSE/COLOMBO
858;41.883996;12.488399;CIRCO MASSIMO (MB)
859;41.867391;12.492657;C.NE OSTIENSE/PADRE GIULIANI
860;41.882774;12.486746;AVENTINO
861;41.834465;12.496971;BALLARIN/GREZAR
862;41.881217;12.484744;AVENTINO/ALBANIA
863;41.863612;12.492534;MASSAIA/CAPISTRANO
864;41.877734;12.481783;PORTA S. PAOLO
865;41.862305;12.493158;MASSAIA/SPINOLA
866;41.873083;12.465854;STAZ. TRASTEVERE (FS)
867;41.875301;12.480651;OSTIENSE (MB-RL)
868;41.872809;12.46547;STAZ. TRASTEVERE (FS)
869;41.857377;12.484063;COSTANTINO/VILLA LUCINA
870;41.857788;12.481271;COSTANTINO/LEONARDO DA VINCI
871;41.826335;12.485828;VIGNA MURATA/CORAZZIERI
872;41.8568;12.481062;L.GO LEONARDO DA VINCI
873;41.857638;12.481387;COSTANTINO/LEONARDO DA VINCI
874;41.85723;12.484415;COSTANTINO/VILLA LUCINA
875;41.860458;12.486678;VILLA LUCINA/LARGO DELLE SETTE CHIESE
876;41.860816;12.493918;MASSAIA/ODERICO DA PORDENONE
877;41.862266;12.493349;MASSAIA/SPINOLA
878;41.864124;12.492334;MASSAIA/CAPISTRANO
879;41.866971;12.492526;C.NE OSTIENSE/PADRE GIULIANI
880;41.827411;12.481126;VIGNA MURATA (MB)
881;41.886409;12.504214;P.ZA S. GIOVANNI IN LATERANO (H)
882;41.894904;12.481799;P.ZA VENEZIA
883;41.79686;12.489046;CARUCCI
884;41.881274;12.483993;S. PRISCA
885;41.879195;12.485576;PONZIO FLAMINIO
886;41.878189;12.487895;L. B. ALBERTI
887;41.875543;12.482717;CAVE ARDEATINE (MB)
888;41.873128;12.484449;STAZ. OSTIENSE (FS)
889;41.872858;12.48881;MARCO POLO/BRICHETTI
890;41.871644;12.492115;MARCO POLO/RONCINOTTO
891;41.848131;12.442151;NEWTON/ALBERESE
892;41.857498;12.503869;CASALE DE MERODE/ANNUNZIATELLA
893;41.854674;12.505701;ANNUNZIATELLA/MEROPIA
894;41.853431;12.505695;SARTORIO
895;41.852054;12.502905;P.ZA LANTE
896;41.8554;12.505684;ANNUNZIATELLA/MEROPIA
897;41.825591;12.48679;VIGNA MURATA/CORAZZIERI
898;41.862086;12.489332;RHO
899;41.864184;12.491135;DE NOBILI
900;41.865285;12.491474;MASSAIA
901;41.873144;12.480401;OSTIENSE/MATTEUCCI
902;41.875502;12.480808;OSTIENSE (RL)
903;41.877763;12.482339;PORTA S. PAOLO
904;41.880685;12.484751;AVENTINO/ALBANIA
905;41.881651;12.486017;AVENTINO
906;41.883146;12.487927;CIRCO MASSIMO (MB)
907;41.889064;12.492692;CELIO VIBENNA
908;41.893753;12.49005;CAVOUR/RICCI
909;41.894188;12.491725;CAVOUR/ANNIBALDI
910;41.83037;12.489028;SERAFICO/REGISTRI IMMOBILIARI
911;41.89687;12.511583;P.LE TIBURTINO
912;41.831705;12.491764;SERAFICO
913;41.903989;12.520658;TIBURTINA/CASTRO LAURENZIANO
914;41.835409;12.494661;GREZAR/OSSOLA
915;41.892023;12.541775;L.GO PRENESTE
916;41.872404;12.490479;MARCO POLO/RONCINOTTO
917;41.873239;12.488675;MARCO POLO/BRICHETTI
918;41.892388;12.53988;PRENESTINA/CONTI
919;41.837205;12.491716;GREZAR/PICCHI
920;41.875349;12.483041;CAVE ARDEATINE (MB)
921;41.892422;12.53645;PRENESTINA/GATTAMELATA
922;41.878457;12.487793;L. B. ALBERTI
923;41.878392;12.485905;BERNINI
924;41.878761;12.485057;S. SABA/PONZIO F.
925;41.880199;12.484686;S. SABA/AVENTINO
926;41.846231;12.443724;NEWTON/PAPA LEONE
927;41.846407;12.443848;NEWTON/PAPA LEONE
928;41.892027;12.531503;PRENESTINA/GIOVENALE
929;41.898748;12.464827;L.GO FIORENTINI
930;41.865258;12.437786;CASALETTO/VILLA ZINGONE
931;41.891082;12.52476;PRENESTINA/OFFICINE ATAC
932;41.891257;12.521729;PRENESTINA/CABALLINI
933;41.89136;12.514386;P.ZA DI PORTA MAGGIORE
934;41.911629;12.474922;P.LE FLAMINIO
935;41.889997;12.474406;GIOACCHINO BELLI
936;41.910034;12.487615;S. PAOLO DEL BRASILE
937;41.908202;12.489049;VENETO/SARDEGNA
938;41.905826;12.488589;VENETO/EMILIA
939;41.904353;12.488436;BARBERINI (MA)
940;41.903299;12.4874;TRITONE/BARBERINI (MA)
941;42.009388;12.520454;SCALO SETTEBAGNI/LUCARIE
942;41.890252;12.506013;MANZONI (MA)
943;41.889223;12.502691;LABICANA/MERULANA
944;41.889764;12.498625;LABICANA
945;41.889697;12.493935;COLOSSEO/SALVI N.
946;41.887311;12.491091;PARCO CELIO
947;42.006684;12.520366;SCALO SETTEBAGNI
948;42.004962;12.522245;LUCARIE/S. ANTONIO DI PADOVA
949;42.006946;12.522647;LUCARIE/CAPOLIVERI
950;41.877486;12.48016;MARMORATA/CAIO CESTIO
951;41.87911;12.478898;MARMORATA/GALVANI
952;41.949668;12.528;ISOLE CURZOLANE/MONTE BOVE
953;41.881013;12.477589;MARMORATA/VANVITELLI
954;41.877526;12.480283;MARMORATA/CAIO CESTIO
955;41.882768;12.476018;EMPORIO
956;41.883914;12.474342;PORTA PORTESE
957;41.883051;12.476598;EMPORIO
958;41.90451;12.488505;BARBERINI (MA)
959;41.881566;12.359556;VANNI G.
960;41.926478;12.47079;TIZIANO/CARPI
961;41.870459;12.378236;PESCACCIO/CENTRO COMMERCIALE
962;41.824068;12.465965;NERVI/PALAZZO SPORT
963;41.827407;12.459336;TECNICA/CICLISMO
964;41.828937;12.460122;TECNICA/UMANESIMO
965;41.872604;12.379863;PESCACCIO/BRAVA
966;41.872187;12.380891;BRAVA/PESCACCIO
967;41.8306;12.464796;AMERICA/BEETHOVEN
968;41.872532;12.379119;PESCACCIO/BRAVA
969;41.830342;12.470593;EUROPA/COLOMBO
970;41.869843;12.378113;PESCACCIO/CENTRO COMMERCIALE
971;41.829549;12.474526;ARTE/ARCHIVIO DI STATO
972;41.831608;12.475418;MUSEO CIVILTA' ROMANA
973;41.834784;12.474089;KENNEDY/MINISTERO SANITA'
974;41.885045;12.471461;INDUNO
975;41.883809;12.474307;PORTA PORTESE
976;41.864481;12.359307;CASALE LUMBROSO/NEPER
977;41.880743;12.477584;MARMORATA/VANVITELLI
978;41.852826;12.473228;MARCONI/PINCHERLE
979;41.878805;12.478931;MARMORATA/GALVANI
980;41.855344;12.472063;MARCONI/BORTOLOTTI
981;41.877121;12.481638;PORTA S. PAOLO
982;41.857743;12.471335;MARCONI/EDISON
983;41.85432;12.343588;DISCARICA MALAGROTTA
984;41.86501;12.469241;MARCONI/FERMI
985;41.880388;12.484223;ALBANIA
986;41.870134;12.467789;P.ZA DELLA RADIO
987;41.873608;12.466129;ORTI DI CESARE (FL1)
988;41.855048;12.343723;DISCARICA MALAGROTTA
989;41.86472;12.359722;CASALE LUMBROSO/NEPER
990;41.889387;12.477398;LGT ALBERTESCHI
991;41.889923;12.49419;COLOSSEO
992;41.838155;12.355905;SENORBI/IRGOLI
993;41.889612;12.504367;MANZONI/MERULANA
994;41.835322;12.356642;SENORBI/ARZANA
995;41.833343;12.358015;SENORBI/NARCAO
996;41.829704;12.360049;SENORBI/ARDARA
997;41.831643;12.359949;SENORBI/MUROS
998;41.833651;12.357705;SENORBI/NARCAO
999;41.836347;12.356976;SENORBI/ARZANA
1000;41.872982;12.466675;ORTI DI CESARE (FL1)
1001;41.838318;12.355904;SENORBI/IRGOLI
1002;41.932639;12.460044;DE BOSIS
1003;41.866076;12.468569;MARCONI/MEUCCI
1004;41.891263;12.520093;PRENESTINA/CABALLINI
1005;41.891018;12.525257;PRENESTINA/OFFICINE ATAC
1006;41.834579;12.345305;MORATELLE
1007;41.891904;12.531421;PRENESTINA/GIOVENALE
1008;41.834406;12.345429;MORATELLE
1009;41.861901;12.469718;MARCONI/RIGHI
1010;41.855679;12.471531;MARCONI/BORTOLOTTI
1011;41.85197;12.47323;MARCONI/PINCHERLE
1012;41.846657;12.475662;MARCONI/GIBILMANNA
1013;41.933787;12.55511;KANT/BERTERO
1014;41.892331;12.53722;PRENESTINA/GATTAMELATA
1015;41.911497;12.561961;FRANTOIO/VANGA
1016;41.891349;12.574417;TOGLIATTI
1017;41.833493;12.473995;PALAZZO CONGRESSI
1018;41.832398;12.475989;MUSEO CIVILTA' ROMANA
1019;41.830664;12.46487;AMERICA/BEETHOVEN
1020;41.831475;12.462228;AMERICA/TUPINI
1021;41.829037;12.460015;TECNICA/UMANESIMO
1022;41.827342;12.45912;TECNICA/CICLISMO
1023;41.893727;12.436673;GREGORIO VII/PIO XI
1024;41.893735;12.433515;GREGORIO VII/ZUCCHI
1025;41.894729;12.430157;GREGORIO VII/VILLA CARPEGNA
1026;41.892884;12.427772;TORRE ROSSA/COLLEGIO S. PAOLO
1027;41.891713;12.426975;TORRE ROSSA/DOMUS PACIS
1028;41.890288;12.425919;AURELIA ANTICA/TORRE ROSSA
1029;41.889216;12.423884;AURELIA ANTICA/DON GUANELLA
1030;41.887476;12.421394;BRAVETTA/FONTANILE ARENATO
1031;41.885754;12.422238;BRAVETTA/PISANA
1032;41.883381;12.424249;BRAVETTA/DEI CAPASSO
1033;41.880821;12.426087;BRAVETTA/GUIDI
1034;41.877548;12.426286;BRAVETTA/CONSOLATA
1035;41.87633;12.425795;BUON PASTORE
1036;41.875015;12.424171;BRAVETTA/ARCELLI
1037;41.872202;12.422443;BRAVETTA/SCROVEGNI
1038;41.86977;12.42238;BRAVETTA/MARCELLINI
1039;41.868544;12.422761;BRAVETTA/SCALIGERI
1040;41.89511;12.573848;PRENESTINA/LARICI
1041;41.866613;12.423323;FORTE BRAVETTA
1042;41.864731;12.42266;CASETTA MATTEI/CONTE
1043;41.895174;12.567217;PRENESTINA/VALENTE
1044;41.895071;12.563575;PRENESTINA/COCCONI
1045;41.862035;12.420391;CASETTA MATTEI/CARAFA
1046;41.89467;12.557909;PRENESTINA/TOR DE' SCHIAVI
1047;41.861086;12.419716;CASETTA MATTEI/CANTELMO
1048;41.858602;12.419381;CASETTA MATTEI/DELLA BITTA
1049;41.894331;12.555275;PRENESTINA/OLEVANO ROMANO
1050;41.857051;12.419255;POGGIO VERDE/CASETTA MATTEI
1051;41.856182;12.416953;POGGIO VERDE/MAZZACURATI
1052;41.893853;12.551289;PRENESTINA/IRPINIA
1053;41.893372;12.547307;PRENESTINA/TELESE
1054;41.892787;12.542343;PRENESTINA/ACQUA BULLICANTE
1055;41.853505;12.413398;POGGIO VERDE/FEDI
1056;41.851837;12.41274;POGGIO VERDE/TABACCHI
1057;41.850069;12.412013;POGGIO VERDE/TRENTACOSTE
1058;41.848419;12.411331;POGGIO VERDE/QUADRELLI
1059;41.84675;12.410649;REDUZZI
1060;41.852127;12.414245;MAZZACURATI/SAMPIERI
1061;41.846524;12.411322;MAZZACURATI
1062;41.856167;12.417331;POGGIO VERDE/MAZZACURATI
1063;41.856693;12.419635;POGGIO VERDE/CASETTA MATTEI
1064;41.891366;12.514656;P.ZA DI PORTA MAGGIORE
1065;41.858277;12.4196;CASETTA MATTEI/DELLA BITTA
1066;41.860853;12.4198;CASETTA MATTEI/CANTELMO
1067;41.862455;12.421027;CASETTA MATTEI/CARAFA
1068;41.893514;12.508873;PRINCIPE EUGENIO/MANZONI
1069;41.865064;12.423137;CASETTA MATTEI/CONTE
1070;41.895086;12.505047;P.ZA VITTORIO EMANUELE (MA)
1071;41.870359;12.42277;BRAVETTA/MARCELLINI
1072;41.856403;12.540892;TORRE DEL FISCALE
1073;41.872494;12.422609;BRAVETTA/SCROVEGNI
1074;41.8752;12.424732;BRAVETTA/ARCELLI
1075;41.87641;12.42599;BUON PASTORE
1076;41.897911;12.500234;NAPOLEONE III
1077;41.878625;12.426783;BRAVETTA/SERAFINI
1078;41.881735;12.425656;BRAVETTA/GUIDI
1079;41.884044;12.423965;BRAVETTA/FELTRESCHI
1080;41.858044;12.538331;MONTE ALBINO
1081;41.887584;12.421665;BRAVETTA/FONTANILE ARENATO
1082;41.888803;12.423293;AURELIA ANTICA/DON GUANELLA
1083;41.889804;12.425398;AURELIA ANTICA/TORRE ROSSA
1084;41.898165;12.499508;FARINI
1085;41.892053;12.427367;TORRE ROSSA/DOMUS PACIS
1086;41.893217;12.428173;TORRE ROSSA/COLLEGIO S. PAOLO
1087;41.855706;12.540133;TORRE DEL FISCALE
1088;41.857797;12.537819;MONTE ALBINO
1089;41.893453;12.434196;GREGORIO VII/ZUCCHI
1090;41.893834;12.437035;GREGORIO VII/PIO XI
1091;41.895125;12.438992;GREGORIO VII/SATOLLI
1092;41.893223;12.509475;PRINCIPE EUGENIO/MANZONI
1093;41.8963;12.442269;GREGORIO VII/DI PIETRO
1094;41.895656;12.444894;GREGORIO VII/S. DAMASO
1095;41.891759;12.514557;P.ZA DI PORTA MAGGIORE
1096;41.891452;12.515805;LABICANO/PORTA MAGGIORE
1097;41.821586;12.409251;VIOLA
1098;41.822097;12.411557;VIOLA/VENEZIANI
1099;41.822348;12.411484;VIOLA/VENEZIANI
1100;41.891283;12.527845;P.LE PRENESTINO
1101;41.940505;12.584101;FABRIANO
1102;41.939079;12.582516;FABRIANO/PERGOLA
1103;41.936961;12.580805;CASALE S. BASILIO/FABRIANO
1104;41.892328;12.540104;L.GO PRENESTE
1105;41.934089;12.583505;CASALE S. BASILIO/TIBURTINA
1106;41.892763;12.543257;PRENESTINA/ACQUA BULLICANTE
1107;41.89322;12.547852;PRENESTINA/TELESE
1108;41.893804;12.551768;PRENESTINA/IRPINIA
1109;41.926136;12.573776;REBIBBIA (MB)
1110;41.907077;12.448137;STAZ.NE METRO CIPRO (MA)
1111;41.915207;12.56082;S. MARIA DEL SOCCORSO (MB)
1112;41.894273;12.555877;PRENESTINA/OLEVANO ROMANO
1113;41.913881;12.557637;TIBURTINA/CARRI ARMATI
1114;41.912704;12.554396;TIBURTINA/MONTI TIBURTINI
1115;41.911211;12.550249;TIBURTINA/CESANA
1116;41.894798;12.559783;PRENESTINA/TOR DE' SCHIAVI
1117;41.910229;12.548101;TIBURTINA/DIEGO ANGELI
1118;41.894937;12.563997;PRENESTINA/COCCONI
1119;41.895047;12.567979;PRENESTINA/VALENTE
1120;41.89496;12.574229;PRENESTINA/LARICI
1121;41.961095;12.460898;ORIOLO ROMANO
1122;41.893497;12.574547;TOGLIATTI/ABELIE
1123;41.891278;12.574191;TOGLIATTI
1124;41.888097;12.494071;CLAUDIA/COLOSSEO
1125;41.959288;12.458517;ORIOLO ROMANO/CHIANCIANO
1126;41.884229;12.496062;NAVICELLA/VILLA CELIMONTANA
1127;41.886387;12.494945;CLAUDIA/CELIO (H)
1128;41.908022;12.529445;TIBURTINA/VERANO
1129;41.886651;12.504495;P.ZA S. GIOVANNI IN LATERANO (H)
1130;41.964761;12.455462;DUE PONTI/SIGNA
1131;41.909381;12.547005;TIBURTINA/BARGELLINI
1132;41.910383;12.54908;TIBURTINA/DIEGO ANGELI
1133;41.911133;12.550933;TIBURTINA/CESANA
1134;41.913212;12.556519;TIBURTINA/PIETRALATA
1135;41.964995;12.455216;DUE PONTI/SIGNA
1136;41.92469;12.572802;RIPA TEATINA (MB)
1137;41.959309;12.459026;ORIOLO ROMANO/CHIANCIANO
1138;41.93211;12.581713;TIBURTINA/LINO DA PARMA
1139;41.961423;12.461377;ORIOLO ROMANO
1140;41.908881;12.451244;MOCENIGO
1141;41.936992;12.583117;MORROVALLE/OSIMO
1142;41.93911;12.585496;MORROVALLE/SIROLO
1143;41.922037;12.37307;BOCCEA/CANDELO
1144;41.921732;12.375118;BOCCEA/CANDELO
1145;41.895679;12.541639;PORTONACCIO/SILVIO LATINO
1146;41.897622;12.539946;PORTONACCIO/ARIMONDI
1147;41.893503;12.435438;GREGORIO VII/LEONE XIII
1148;41.897504;12.533704;CASAL BERTONE/POLLIO
1149;41.897271;12.533593;CASAL BERTONE/POLLIO
1150;41.916829;12.560269;SACCO
1151;41.917304;12.559561;TONDI
1152;41.894085;12.432838;GREGORIO VII/ZUCCHI
1153;41.894834;12.430479;GREGORIO VII/VILLA CARPEGNA
1154;41.915598;12.555694;PIETRALATA/MICHELOTTI
1155;41.917477;12.555304;PIETRALATA/POMONA
1156;41.918722;12.553897;PIETRALATA/SILVANO
1157;41.919378;12.5521;PIETRALATA/MESSI D'ORO
1158;41.920229;12.547901;PIETRALATA/CASALE PIETRALATA
1159;41.920363;12.546351;DURANTINI/PIETRALATA
1160;41.903024;12.441934;VALLE AURELIA (MA)
1162;41.909956;12.537924;BELTRAMELLI
1163;41.779896;12.351943;OSTIENSE/SOTTOVIA MORELLI
1164;41.895561;12.541279;PORTONACCIO/SILVIO LATINO
1165;41.910177;12.53842;BELTRAMELLI
1166;41.909124;12.537108;CAVE DI PIETRALATA/TIBURTINA
1167;41.913775;12.541894;DURANTINI/CALZA
1168;41.915947;12.541892;DURANTINI/CAVE DI PIETRALATA
1169;41.917324;12.543594;DURANTINI/MONTI TIBURTINI
1170;41.919223;12.545564;DURANTINI/FERONIA
1171;41.920452;12.546602;DURANTINI/PIETRALATA
1172;41.919821;12.548459;PIETRALATA/CASALE PIETRALATA
1173;41.884619;12.496071;NAVICELLA/VILLA CELIMONTANA
1174;41.919025;12.551149;FLORA
1175;41.886805;12.49493;CLAUDIA/CELIO (H)
1176;41.917535;12.55079;MARICA
1177;41.888614;12.494018;CLAUDIA/COLOSSEO
